Label,Audio_Name,Mean,Median,Std_Deviation,Zero_Crossing_Rate,Energy,Spectral_Centroid,Spectral_Bandwidth,Spectral_Rolloff,Chroma,MFCCs
disgust,YAF_white_disgust,-2.12E-05,-0.000348475,0.027652288,0.155951138,0.021239338,2561.457579,1933.971459,4007.867432,0.37616748,-26.559221
disgust,YAF_lean_disgust,-2.01E-05,-0.000883113,0.025880327,0.153163213,0.020419996,2633.568987,1997.98952,4347.366466,0.3046243,-29.312134
disgust,YAF_hole_disgust,-1.53E-05,-0.000552742,0.03214501,0.135702237,0.025740147,2310.300802,1911.360673,3721.329013,0.34405255,-26.535357
disgust,YAF_third_disgust,-1.79E-05,-0.000340769,0.025196144,0.177437756,0.020215532,2902.756771,2050.150037,4733.682279,0.37779745,-27.664091
disgust,YAF_pass_disgust,-2.42E-05,-0.000305739,0.0279407,0.220711263,0.021610131,3127.563907,1975.95083,4776.513062,0.39971516,-27.539652
disgust,YAF_take_disgust,-2.03E-05,-0.000116644,0.027125593,0.17932243,0.019158592,3078.974729,2336.911114,5341.341222,0.39540932,-29.43627
disgust,YAF_rot_disgust,-2.28E-05,-0.000186503,0.026045822,0.178583163,0.019975523,2757.502929,2015.163468,4468.240271,0.38246226,-29.533398
disgust,YAF_search_disgust,-2.41E-05,-0.00025528,0.018897649,0.259952799,0.014539522,3503.325467,1927.968393,5110.995483,0.35986176,-32.025948
disgust,YAF_mess_disgust,-1.90E-05,-0.000327224,0.027807398,0.245271382,0.02137475,3358.84287,1955.966813,4959.436678,0.32603186,-29.665014
disgust,YAF_wheat_disgust,-2.11E-05,-0.000365161,0.020364724,0.166797779,0.015764019,2775.901441,2029.494172,4275.437419,0.29501536,-30.49561
disgust,YAF_peg_disgust,-2.75E-05,-0.000186319,0.024544558,0.164189533,0.018640189,2743.531612,2131.715749,4699.577815,0.33705986,-29.471754
disgust,YAF_lore_disgust,-1.92E-05,-0.000551643,0.03483901,0.13469122,0.028330961,2389.820587,1999.162214,3868.696289,0.2691124,-28.804482
disgust,YAF_pike_disgust,-2.24E-05,-0.000214085,0.029280517,0.1623012,0.02047475,2806.170457,2168.788046,4865.830994,0.4241981,-28.381214
disgust,YAF_keg_disgust,-2.15E-05,-0.000221341,0.03177409,0.181991845,0.023222214,3134.387534,2236.834101,5284.04027,0.34083092,-28.983337
disgust,YAF_mood_disgust,-1.96E-05,-0.000423532,0.022194102,0.155801669,0.01749668,2556.925056,2026.847619,4228.925337,0.2741255,-30.038998
disgust,YAF_red_disgust,-2.25E-05,-0.000497533,0.029529672,0.134258564,0.023261007,2546.175292,2059.056447,4435.529269,0.2797544,-29.29417
disgust,YAF_shawl_disgust,-1.53E-05,-0.000468656,0.028553255,0.192484154,0.023276446,2889.319454,1839.194968,4434.722555,0.38164142,-27.183052
disgust,YAF_yes_disgust,-1.62E-05,-0.00064513,0.026035236,0.242661962,0.018999351,3409.796145,2093.879362,5270.048321,0.31727472,-28.756327
disgust,YAF_wire_disgust,-1.87E-05,-0.00028567,0.020366661,0.152277166,0.01674412,2360.024908,1822.347246,3599.470659,0.35746396,-29.72641
disgust,YAF_youth_disgust,-2.34E-05,-0.000256036,0.019743025,0.171740302,0.015305397,2850.366469,2103.566408,4671.869738,0.36694804,-30.185492
disgust,YAF_yearn_disgust,-2.32E-05,-0.000426191,0.028941315,0.155905587,0.02240329,2554.211442,1957.954864,4153.601074,0.30693302,-27.505417
disgust,YAF_witch_disgust,-2.06E-05,-0.000138353,0.020645704,0.201520647,0.015156494,2996.859815,1988.93853,4652.348058,0.352558,-29.724731
disgust,YAF_young_disgust,-2.56E-05,-0.000375621,0.027671771,0.13824841,0.021196423,2404.019175,2002.741723,4093.214187,0.36853987,-26.580256
angry,YAF_half_angry,-3.82E-05,0.00022925,0.061123136,0.258692424,0.048055142,3708.101136,2228.0077,5854.003143,0.3666093,-28.26134
angry,YAF_jail_angry,-3.31E-05,0.002132969,0.13882259,0.176407399,0.11736397,3005.656486,2078.376836,4683.091682,0.29962596,-20.85402
angry,YAF_match_angry,-3.06E-05,0.000224346,0.07601877,0.227305537,0.05938563,3498.325113,2077.221625,5535.788627,0.3287611,-28.574575
angry,YAF_gaze_angry,-3.92E-05,0.000265681,0.08026579,0.258061523,0.05977111,3952.580788,2321.561749,6269.284424,0.31787232,-27.464457
angry,YAF_hire_angry,-3.56E-05,0.000360013,0.07823164,0.21389974,0.06165443,3325.910937,2161.346117,5389.282227,0.31247583,-27.890974
angry,YAF_chalk_angry,-2.78E-05,3.08E-05,0.08890619,0.206122676,0.06656486,3404.216063,2326.29286,5786.16248,0.36647907,-23.476694
angry,YAF_get_angry,-3.74E-05,0.00012467,0.04273561,0.231469485,0.033205904,3816.578394,2353.078145,6208.704701,0.3514423,-29.527285
angry,YAF_join_angry,-2.93E-05,0.000335971,0.050926857,0.210270707,0.039216965,3508.225689,2322.784865,5828.436082,0.319538,-29.1628
angry,YAF_goal_angry,-3.02E-05,0.000121447,0.10620713,0.19477983,0.08139246,3174.087936,2254.104481,5414.377108,0.303616,-27.51963
angry,YAF_knock_angry,-3.45E-05,0.000230728,0.13069223,0.172526042,0.10210165,2977.616911,2256.836423,5162.647326,0.31397045,-19.967371
angry,YAF_hole_angry,-3.67E-05,0.000240566,0.048224356,0.161918552,0.03880822,2973.169905,2359.415806,5196.308425,0.3060471,-28.08995
angry,YAF_lease_angry,-3.32E-05,0.000308794,0.044347595,0.271135603,0.035812024,3987.52578,2191.730544,6097.302246,0.28719518,-29.68105
angry,YAF_dime_angry,-3.00E-05,0.001001839,0.08810541,0.162976717,0.07098814,2849.808893,2144.787506,4703.021561,0.2788932,-22.261505
angry,YAF_cheek_angry,-3.39E-05,0.000110778,0.06267831,0.251256307,0.048856974,3987.448957,2266.865623,6207.843018,0.36214814,-29.584057
angry,YAF_goose_angry,-3.30E-05,0.000419588,0.10830533,0.235238009,0.07793902,3631.298644,2300.422751,5965.573617,0.2980366,-21.942509
angry,YAF_lid_angry,-3.65E-05,0.00056617,0.055468075,0.197796365,0.044979867,3334.029587,2231.907762,5439.357326,0.28078875,-28.994085
angry,YAF_jar_angry,-3.56E-05,0.000343701,0.12960213,0.185670348,0.10260421,2995.545437,2147.888028,4799.181708,0.31259134,-20.57478
angry,YAF_limb_angry,-3.04E-05,0.00207578,0.08870997,0.154791111,0.06722868,2797.743162,2109.323841,4816.609899,0.28110844,-23.71115
angry,YAF_fall_angry,-3.31E-05,0.001331901,0.1407776,0.199408989,0.11521504,3121.106551,2282.178405,5382.042347,0.2848072,-20.20611
angry,YAF_late_angry,-3.43E-05,0.000348849,0.06636974,0.229465359,0.0532919,3569.807185,2160.239934,5757.883864,0.3249644,-29.367405
angry,YAF_gun_angry,-3.77E-05,0.001206147,0.04792293,0.185101997,0.040587705,3154.010125,2166.619172,5169.523926,0.28081948,-28.964417
angry,YAF_dodge_angry,-3.95E-05,9.68E-05,0.056979228,0.222741581,0.044682965,3655.576225,2216.348246,5887.031392,0.326537,-29.43873
angry,YAF_germ_angry,-3.23E-05,0.000280043,0.050256647,0.193251439,0.041731205,3122.656161,2260.057551,5184.628649,0.30776533,-29.58122
angry,YAF_ditch_angry,-3.71E-05,7.35E-05,0.052462015,0.242739258,0.04110181,3892.85538,2251.6905,6055.244385,0.3335449,-30.577703
angry,YAF_love_angry,-3.92E-05,0.000271994,0.09704481,0.192712118,0.0675498,3136.188946,2268.78797,5384.803098,0.30449024,-25.151398
angry,YAF_food_angry,-4.12E-05,0.000194671,0.063077874,0.214397928,0.048144344,3649.181206,2405.43915,6184.125287,0.3070918,-29.857885
angry,YAF_bar_angry,-3.28E-05,0.000163715,0.0762005,0.179156293,0.06244393,3073.987832,2278.973124,5197.074069,0.3104888,-29.047684
angry,YAF_hit_angry,-3.50E-05,0.00018969,0.076383926,0.250843877,0.05509057,4053.020001,2353.250683,6565.169359,0.33824763,-28.432722
angry,YAF_lore_angry,-3.59E-05,0.001073389,0.07775706,0.184432983,0.06301642,2964.269424,2074.491531,4871.887207,0.2910048,-28.665869
angry,YAF_doll_angry,-3.85E-05,9.97E-05,0.062964275,0.185497498,0.050049786,3448.842464,2381.139692,6050.830078,0.32745585,-29.03524
angry,YAF_merge_angry,-3.39E-05,0.000424204,0.08440177,0.207359994,0.066516146,3315.84619,2103.613925,5317.741772,0.3049532,-29.853966
angry,YAF_fat_angry,-3.66E-05,0.000351358,0.13061455,0.258361816,0.100327514,3647.86465,2188.460125,5712.355042,0.329268,-21.178074
angry,YAF_far_angry,-3.89E-05,0.000138851,0.08891049,0.239205309,0.06681297,3360.757364,2266.988445,5549.893681,0.32842728,-27.48146
angry,YAF_juice_angry,-3.94E-05,0.000143364,0.064419374,0.305730184,0.04539529,4277.120219,2202.970064,6487.998962,0.33958453,-31.167818
angry,YAF_chat_angry,-3.24E-05,4.90E-05,0.05974789,0.276476221,0.04681865,3953.767198,2180.905676,6113.757206,0.37712425,-29.631071
angry,YAF_death_angry,-1.94E-05,0.000160996,0.07083367,0.210550448,0.05292115,3385.879712,2368.235523,5760.263136,0.33748057,-23.80933
angry,YAF_bought_angry,-2.90E-05,4.22E-05,0.07752,0.211564498,0.057985142,3363.322983,2198.463048,5570.125788,0.34269693,-27.819014
angry,YAF_keen_angry,-4.27E-05,0.001476605,0.10962669,0.1527274,0.08595977,2881.856874,2199.512705,4747.174072,0.27209207,-19.928228
angry,YAF_make_angry,-3.64E-05,0.000215289,0.047211416,0.199997922,0.036762614,3346.150036,2315.057867,5613.866408,0.3264544,-29.899786
angry,YAF_lose_angry,-3.43E-05,0.000386178,0.047664847,0.225834865,0.03879335,3566.472109,2323.701915,5888.275506,0.31130785,-29.254513
angry,YAF_life_angry,-3.62E-05,0.000349913,0.07553926,0.240167791,0.06018502,3587.170931,2239.056667,5932.886852,0.31606147,-28.270931
angry,YAF_calm_angry,-3.31E-05,0.000194134,0.06652601,0.188557048,0.05018243,2955.852257,2176.900145,4875.614108,0.30925635,-26.831705
angry,YAF_gas_angry,-3.43E-05,0.000294954,0.043282587,0.267490234,0.035985965,4044.458417,2291.734733,6254.103516,0.3343308,-29.562239
angry,YAF_kick_angry,-4.20E-05,1.42E-05,0.04765441,0.211521315,0.035914667,3587.478413,2387.514819,5947.962222,0.33326206,-29.640612
angry,YAF_burn_angry,-3.08E-05,0.000513123,0.10257775,0.151408451,0.08464408,2606.943468,2092.865613,4203.372235,0.27743942,-21.873951
angry,YAF_mill_angry,-3.67E-05,0.000545874,0.0620253,0.185069444,0.04890017,2981.474688,2099.509175,4762.905273,0.2612534,-29.92203
angry,YAF_met_angry,-3.20E-05,0.000175134,0.076223694,0.221850586,0.05659703,3546.567882,2303.073262,5768.8797,0.33108702,-22.923946
angry,YAF_door_angry,-2.89E-05,0.000912638,0.13417183,0.159216772,0.11100337,2841.656186,2191.512872,4812.125754,0.25990918,-22.290087
angry,YAF_dab_angry,-3.28E-05,0.000340303,0.090343334,0.211807251,0.069248065,3232.917613,2041.435677,5100.789642,0.3057722,-26.60187
angry,YAF_mode_angry,-2.57E-05,0.000312114,0.07889279,0.149066971,0.06322792,2638.112672,2034.963551,4519.897167,0.25728852,-25.023895
angry,YAF_live_angry,-3.77E-05,0.000434389,0.07832817,0.173766388,0.057910487,3118.038933,2308.227506,5611.008217,0.2919236,-28.849993
angry,YAF_mood_angry,-3.15E-05,0.000431108,0.039903738,0.163602281,0.03342163,3004.80596,2272.442667,5116.363315,0.2792866,-28.563526
angry,YAF_cause_angry,-3.77E-05,0.000128692,0.07037256,0.256200698,0.055904847,3944.367874,2280.112921,6352.817572,0.30753413,-29.192402
angry,YAF_hall_angry,-3.37E-05,0.000252263,0.06263853,0.218181233,0.051286444,3409.767404,2279.696201,5762.261493,0.3055072,-26.726501
angry,YAF_laud_angry,-4.10E-05,0.000674871,0.0740979,0.160276735,0.0589572,2899.190359,2216.072635,4965.920188,0.27924323,-25.958698
angry,YAF_mess_angry,-3.75E-05,0.000396402,0.054717906,0.273866758,0.04517661,3922.45122,2093.25109,5911.455829,0.3083196,-28.526098
angry,YAF_back_angry,-3.67E-05,0.000111839,0.056395408,0.213007147,0.04510951,3627.636919,2301.647653,6022.690097,0.3455882,-29.103495
angry,YAF_lot_angry,-3.87E-05,0.000215744,0.08488264,0.201007222,0.06381039,3254.857257,2133.269955,5378.668639,0.31417692,-25.091562
angry,YAF_book_angry,-3.20E-05,0.000102381,0.08348122,0.200896866,0.061360676,3340.258251,2314.493866,5803.44575,0.32172012,-26.832449
angry,YAF_bean_angry,-3.24E-05,0.00082927,0.061295517,0.146886877,0.04619705,2852.524875,2181.693025,4877.852486,0.28247637,-23.007973
angry,YAF_have_angry,-3.55E-05,0.000128673,0.05512337,0.227654223,0.04125525,3480.164932,2251.892141,5771.914155,0.36311865,-29.321077
angry,YAF_hash_angry,-3.38E-05,0.001300264,0.11376073,0.225777958,0.0887221,3322.81661,2049.415277,5267.045679,0.32042882,-19.694546
angry,YAF_loaf_angry,9.49E-06,0.000277725,0.07439795,0.234281499,0.053763177,3433.921185,2245.645325,5739.744016,0.35326618,-29.772568
angry,YAF_fit_angry,-3.31E-05,0.000193367,0.053376492,0.254121514,0.041896157,4029.426031,2374.713649,6542.852193,0.33739272,-29.820215
angry,YAF_boat_angry,-3.57E-05,0.00020924,0.116718926,0.206061376,0.09087666,3391.304026,2302.370552,5566.480496,0.3148258,-22.323801
angry,YAF_dog_angry,-3.53E-05,0.000156166,0.060649265,0.195847532,0.04883606,3448.079033,2329.436563,5904.335574,0.33974928,-28.890743
angry,YAF_gin_angry,-3.64E-05,0.000346802,0.06967116,0.185778166,0.051529653,3181.558801,2219.784085,5336.267732,0.30510432,-28.231876
angry,YAF_gap_angry,-1.16E-05,0.000212989,0.12593743,0.170463102,0.09843262,3016.898832,2178.080063,5149.159627,0.35974702,-20.573816
angry,YAF_cab_angry,-3.29E-05,0.000326812,0.0791116,0.195608585,0.05991162,3201.624215,2112.563156,5210.577003,0.3274376,-28.536236
angry,YAF_dip_angry,-2.32E-05,4.49E-05,0.045969713,0.210820737,0.034579765,3620.176164,2344.577434,5984.006931,0.37471616,-29.675804
angry,YAF_keep_angry,2.06E-05,0.000165056,0.065633185,0.216186523,0.048021156,3515.395723,2249.0904,5687.345123,0.35938418,-28.918436
angry,YAF_good_angry,-3.88E-05,0.000408667,0.06728131,0.180924125,0.054129377,3269.673467,2284.848486,5620.751157,0.27199888,-29.12564
angry,YAF_bath_angry,-3.83E-05,0.000103722,0.057511274,0.231274162,0.043930557,3655.356073,2372.074297,6094.451464,0.35239345,-29.471575
angry,YAF_keg_angry,-3.62E-05,0.000108904,0.053348288,0.212427256,0.039561808,3432.201222,2247.381012,5610.827637,0.33111748,-28.727274
angry,YAF_jug_angry,-3.83E-05,0.00068999,0.072394446,0.20031467,0.05407646,3323.396969,2197.176651,5471.586914,0.2930242,-28.63595
angry,YAF_fail_angry,-2.87E-05,0.000178143,0.08726751,0.210358796,0.0693844,3319.323288,2242.092446,5506.784397,0.3313688,-26.33788
angry,YAF_date_angry,-3.49E-05,0.000115553,0.048510276,0.267310855,0.03856537,4163.150165,2323.241138,6479.567486,0.35402152,-30.487907
angry,YAF_chair_angry,-3.21E-05,6.77E-05,0.07447825,0.23167242,0.059983835,3434.400791,2098.399488,5350.500204,0.3122227,-27.594166
angry,YAF_beg_angry,-3.70E-05,0.000108598,0.07433928,0.197451384,0.056383852,3358.867021,2311.77547,5600.85635,0.32547235,-27.953337
angry,YAF_cool_angry,-3.68E-05,0.000160168,0.077712476,0.210470682,0.057500023,3324.722047,2277.486103,5767.94058,0.2951772,-27.313908
angry,YAF_lean_angry,-3.42E-05,0.000620855,0.04467844,0.17576132,0.0351962,3037.782438,2237.595781,5101.940918,0.27503058,-29.790096
angry,YAF_haze_angry,-3.79E-05,0.000774783,0.0626118,0.264940399,0.05016681,3823.802785,2036.112366,5756.801959,0.33737597,-29.35948
angry,YAF_long_angry,-3.15E-05,0.000561755,0.057229325,0.194519699,0.04695245,3196.960113,2251.842506,5426.598727,0.27035233,-29.661133
angry,YAF_check_angry,-4.06E-05,0.00015246,0.05552916,0.245706145,0.043296196,3851.303559,2252.165008,6071.808302,0.3526137,-29.532331
angry,YAF_choice_angry,-3.71E-05,0.000398667,0.12521595,0.278531298,0.09446382,4038.108092,2180.319802,6124.468316,0.3563981,-22.191488
angry,YAF_learn_angry,-3.48E-05,0.000335763,0.07366228,0.180728835,0.058688812,2884.083026,2049.312549,4715.332031,0.29205972,-28.313957
angry,YAF_mob_angry,-3.61E-05,0.00024941,0.050982654,0.171747622,0.042601027,3056.306234,2306.792862,5402.610447,0.27881256,-28.039158
angry,YAF_came_angry,2.40E-07,-0.000744278,0.059263323,0.181808472,0.04669782,3248.722221,2402.831238,5633.512115,0.30370364,-25.37541
angry,YAF_chain_angry,-3.68E-05,0.000508774,0.05287105,0.22906624,0.043726556,3754.126757,2251.993523,5890.247361,0.3324653,-28.546715
angry,YAF_base_angry,-3.62E-05,0.000150401,0.07903176,0.274200097,0.05954624,4059.872953,2285.810771,6328.705177,0.32656232,-29.62604
angry,YAF_chief_angry,-3.31E-05,0.000133126,0.061696,0.272979114,0.044581097,3934.275372,2263.627751,6095.324707,0.35086948,-29.57883
angry,YAF_luck_angry,-2.67E-05,0.000356198,0.06283218,0.207408558,0.04969144,3367.848863,2233.376526,5686.845537,0.3040429,-28.739138
angry,YAF_hate_angry,-3.24E-05,0.000147018,0.08785576,0.261332418,0.06511882,3916.70083,2246.420337,6116.731145,0.33963564,-27.13979
angry,YAF_deep_angry,0.000104428,0.000156523,0.10177004,0.203096278,0.07034833,3351.242549,2305.617847,5585.712891,0.35191447,-27.390879
angry,YAF_kite_angry,-3.92E-05,0.00054782,0.12806602,0.215860056,0.10089132,3491.737068,2234.42785,5669.992846,0.33382303,-19.776262
angry,YAF_mouse_angry,-3.45E-05,0.000992012,0.056089275,0.27639678,0.043787956,3908.481675,2170.454223,6121.519886,0.32373643,-28.648119
angry,YAF_reach_angry,-3.60E-05,0.00025714,0.056300726,0.221597393,0.043640573,3322.095554,2055.427781,5208.01083,0.33233005,-28.359121
angry,YAF_whip_angry,-4.45E-05,0.000202384,0.07000674,0.186377514,0.05463986,3042.206102,2171.504944,5038.893285,0.28906292,-26.500685
angry,YAF_witch_angry,-3.78E-05,0.000312687,0.060752045,0.23931949,0.047719594,3620.869804,2107.125692,5535.506528,0.32964423,-30.564041
angry,YAF_shall_angry,-3.23E-05,0.000131537,0.051350623,0.218828755,0.04432959,3282.694656,1975.893041,4831.541394,0.32470372,-28.479244
angry,YAF_peg_angry,-3.25E-05,0.000416312,0.05619374,0.187834984,0.045075,3295.291149,2263.196419,5571.841502,0.3317204,-27.617086
angry,YAF_should_angry,-3.51E-05,0.000306353,0.04725652,0.234120245,0.03931322,3672.66896,2278.666424,5958.26071,0.31123504,-29.50305
angry,YAF_note_angry,-3.57E-05,0.000242674,0.05945303,0.238246013,0.045889545,3672.761157,2215.690678,5815.851774,0.32920077,-29.882048
angry,YAF_neat_angry,-3.80E-05,0.000216908,0.049964853,0.20799684,0.040731873,3439.449414,2219.777231,5535.363907,0.32041702,-27.53202
angry,YAF_thumb_angry,-3.25E-05,0.000155073,0.040327813,0.204536186,0.03169726,3242.166547,2269.335239,5669.384766,0.35661763,-29.177471
angry,YAF_nag_angry,-3.13E-05,0.000167679,0.080205895,0.176784939,0.06159811,2910.971741,2135.909962,4991.276855,0.29222554,-26.60344
angry,YAF_when_angry,-3.77E-05,0.001126294,0.04906606,0.17134233,0.040162615,2901.632695,2151.104035,4733.756603,0.29367527,-29.255169
angry,YAF_perch_angry,-3.93E-05,8.15E-05,0.045412134,0.211156209,0.037328478,3453.621511,2263.720693,5569.361115,0.3736752,-27.759052
angry,YAF_youth_angry,-3.64E-05,0.000195009,0.042795528,0.212435209,0.03142509,3757.236434,2469.528923,6268.23261,0.35571945,-30.41172
angry,YAF_such_angry,-3.05E-05,0.000157156,0.04365373,0.294076984,0.036475837,4145.309113,2313.433227,6364.997092,0.32757768,-29.726852
angry,YAF_vote_angry,-3.95E-05,0.000329191,0.049504414,0.216701342,0.039990906,3374.817581,2140.042171,5351.703146,0.32449245,-28.700727
angry,YAF_shawl_angry,-3.66E-05,0.000842801,0.07325657,0.209612907,0.059679672,3302.812171,2041.248565,5276.66561,0.30619207,-28.300161
angry,YAF_tough_angry,-3.20E-05,3.01E-05,0.07187875,0.255116988,0.05209046,3732.891908,2323.262583,6006.005859,0.3767992,-28.29731
angry,YAF_void_angry,-3.76E-05,0.000227152,0.05335128,0.182824967,0.042379986,3065.267799,2191.56591,4966.83947,0.27145573,-29.724037
angry,YAF_wash_angry,-3.54E-05,0.000333461,0.050783433,0.207005278,0.040741876,3107.865854,2010.888091,4831.340644,0.33771858,-29.204567
angry,YAF_yearn_angry,-2.89E-05,0.000572141,0.06963941,0.160557726,0.054975282,3063.635256,2276.539653,5348.608398,0.27227253,-27.581942
angry,YAF_vine_angry,-3.22E-05,0.000724863,0.061812095,0.169002452,0.050325744,2928.985348,2202.011631,4973.940845,0.27791893,-27.367146
angry,YAF_rough_angry,-3.37E-05,0.000137747,0.058798496,0.183105469,0.044922788,3354.074611,2361.712722,5617.040228,0.3651116,-28.42603
angry,YAF_pole_angry,-3.42E-05,0.000226628,0.054510735,0.173937209,0.045765974,3113.277,2202.833145,5418.922197,0.33653829,-29.35099
angry,YAF_third_angry,-3.07E-05,9.15E-05,0.06037498,0.200775146,0.04625846,3100.22986,2090.155855,5088.340759,0.3273622,-28.151943
angry,YAF_tip_angry,-1.59E-06,0.000194988,0.07297141,0.20374349,0.05069041,3350.921668,2188.735679,5478.166504,0.34502286,-27.2909
angry,YAF_turn_angry,-3.59E-05,8.59E-05,0.051453497,0.210021973,0.03850705,3240.874878,2181.199291,5318.476868,0.3538757,-30.31589
angry,YAF_soup_angry,1.16E-05,0.000473958,0.053717263,0.237921746,0.041159503,3681.939913,2299.62782,5873.950195,0.35150522,-28.569962
